idciudad,idpais,ciudad,activo
6208,1,Bayubas de Abajo,TRUE
6209,1,Bayubas de Arriba,TRUE
6210,1,Beratón,TRUE
6211,1,Berlanga de Duero,TRUE
6212,1,Blacos,TRUE
6213,1,Bliecos,TRUE
6214,1,Borjabad,TRUE
6215,1,Borobia,TRUE
6216,1,Buberos,TRUE
6217,1,Buitrago,TRUE
6218,1,Burgo de Osma-Ciudad de Osma,TRUE
6219,1,Cabrejas del Campo,TRUE
6220,1,Cabrejas del Pinar,TRUE
6221,1,Calatañazor,TRUE
6222,1,Caltojar,TRUE
6223,1,Candilichera,TRUE
6224,1,Cañamaque,TRUE
6225,1,Carabantes,TRUE
6226,1,Caracena,TRUE
6227,1,Carrascosa de Abajo,TRUE
6228,1,Carrascosa de la Sierra,TRUE
6229,1,Casarejos,TRUE
6230,1,Castilfrío de la Sierra,TRUE
6231,1,Castillejo de Robledo,TRUE
6232,1,Castilruiz,TRUE
6233,1,Centenera de Andaluz,TRUE
6234,1,Cerbón,TRUE
6235,1,Cidones,TRUE
6236,1,Cigudosa,TRUE
6237,1,Cihuela,TRUE
6238,1,Ciria,TRUE
6239,1,Cirujales del Río,TRUE
6240,1,Coscurita,TRUE
6241,1,Covaleda,TRUE
6242,1,Cubilla,TRUE
6243,1,Cubo de la Solana,TRUE
6244,1,Cueva de Ágreda,TRUE
6245,1,Dévanos,TRUE
6246,1,Deza,TRUE
6247,1,Duruelo de la Sierra,TRUE
6248,1,Escobosa de Almazán,TRUE
6249,1,Espeja de San Marcelino,TRUE
6250,1,Espejón,TRUE
6251,1,Estepa de San Juan,TRUE
6252,1,Frechilla de Almazán,TRUE
6253,1,Fresno de Caracena,TRUE
6254,1,Fuentearmegil,TRUE
6255,1,Fuentecambrón,TRUE
6256,1,Fuentecantos,TRUE
6257,1,Fuentelmonge,TRUE
6258,1,Fuentelsaz de Soria,TRUE
6259,1,Fuentepinilla,TRUE
6260,1,Fuentes de Magaña,TRUE
6261,1,Fuentestrún,TRUE
6262,1,Garray,TRUE
6263,1,Golmayo,TRUE
6264,1,Gómara,TRUE
6265,1,Gormaz,TRUE
6266,1,Herrera de Soria,TRUE
6267,1,Hinojosa del Campo,TRUE
6268,1,Langa de Duero,TRUE
6269,1,Liceras,TRUE
6270,1,"Losilla, La",TRUE
6271,1,Magaña,TRUE
6272,1,Maján,TRUE
6273,1,Matalebreras,TRUE
6274,1,Matamala de Almazán,TRUE
6275,1,Medinaceli,TRUE
6276,1,Miño de Medinaceli,TRUE
6277,1,Miño de San Esteban,TRUE
6278,1,Molinos de Duero,TRUE
6279,1,Momblona,TRUE
6280,1,Monteagudo de las Vicarías,TRUE
6281,1,Montejo de Tiermes,TRUE
6282,1,Montenegro de Cameros,TRUE
6283,1,Morón de Almazán,TRUE
6284,1,Muriel de la Fuente,TRUE
6285,1,Muriel Viejo,TRUE
6286,1,Nafría de Ucero,TRUE
6287,1,Narros,TRUE
6288,1,Navaleno,TRUE
6289,1,Nepas,TRUE
6290,1,Nolay,TRUE
6291,1,Noviercas,TRUE
6292,1,Ólvega,TRUE
6293,1,Oncala,TRUE
6294,1,Pinilla del Campo,TRUE
6295,1,Portillo de Soria,TRUE
6296,1,"Póveda de Soria, La",TRUE
6297,1,Pozalmuro,TRUE
6298,1,Quintana Redonda,TRUE
6299,1,Quintanas de Gormaz,TRUE
6300,1,Quiñonería,TRUE
6301,1,"Rábanos, Los",TRUE
6302,1,Rebollar,TRUE
6303,1,Recuerda,TRUE
6304,1,Rello,TRUE
6305,1,Renieblas,TRUE
6306,1,Retortillo de Soria,TRUE
6307,1,Reznos,TRUE
6308,1,"Riba de Escalote, La",TRUE
6309,1,Rioseco de Soria,TRUE
6310,1,Rollamienta,TRUE
6311,1,"Royo, El",TRUE
6312,1,Salduero,TRUE
6313,1,San Esteban de Gormaz,TRUE
6314,1,San Felices,TRUE
6315,1,San Leonardo de Yagüe,TRUE
6316,1,San Pedro Manrique,TRUE
6317,1,Santa Cruz de Yanguas,TRUE
6318,1,Santa María de Huerta,TRUE
6319,1,Santa María de las Hoyas,TRUE
6320,1,Serón de Nágima,TRUE
6321,1,Soliedra,TRUE
6322,1,Soria,TRUE
6323,1,Sotillo del Rincón,TRUE
6324,1,Suellacabras,TRUE
6325,1,Tajahuerce,TRUE
6326,1,Tajueco,TRUE
6327,1,Talveila,TRUE
6328,1,Tardelcuende,TRUE
6329,1,Taroda,TRUE
6330,1,Tejado,TRUE
6331,1,Torlengua,TRUE
6332,1,Torreblacos,TRUE
6333,1,Torrubia de Soria,TRUE
6334,1,Trévago,TRUE
6335,1,Ucero,TRUE
6336,1,Vadillo,TRUE
6337,1,Valdeavellano de Tera,TRUE
6338,1,Valdegeña,TRUE
6339,1,Valdelagua del Cerro,TRUE
6340,1,Valdemaluque,TRUE
6341,1,Valdenebro,TRUE
6342,1,Valdeprado,TRUE
6343,1,Valderrodilla,TRUE
6344,1,Valtajeros,TRUE
6345,1,Velamazán,TRUE
6346,1,Velilla de la Sierra,TRUE
6347,1,Velilla de los Ajos,TRUE
6348,1,Viana de Duero,TRUE
6349,1,Villaciervos,TRUE
6350,1,Villanueva de Gormaz,TRUE
6351,1,Villar del Ala,TRUE
6352,1,Villar del Campo,TRUE
6353,1,Villar del Río,TRUE
6354,1,"Villares de Soria, Los",TRUE
6355,1,Villasayas,TRUE
6356,1,Villaseca de Arciel,TRUE
6357,1,Vinuesa,TRUE
6358,1,Vizmanos,TRUE
6359,1,Vozmediano,TRUE
6360,1,Yanguas,TRUE
6361,1,Yelo,TRUE
6362,1,Aiguamúrcia,TRUE
6363,1,Albinyana,TRUE
6364,1,"Albiol, L'",TRUE
6365,1,Alcanar,TRUE
6366,1,Alcover,TRUE
6367,1,"Aldea, L'",TRUE
6368,1,Aldover,TRUE
6369,1,"Aleixar, L'",TRUE
6370,1,Alfara de Carles,TRUE
6371,1,Alforja,TRUE
6372,1,Alió,TRUE
6373,1,Almoster,TRUE
6374,1,Altafulla,TRUE
6375,1,"Ametlla de Mar, L'",TRUE
6376,1,"Ampolla, L'",TRUE
6377,1,Amposta,TRUE
6378,1,"Arboç, L'",TRUE
6379,1,Arbolí,TRUE
6380,1,"Argentera, L'",TRUE
6381,1,Arnes,TRUE
6382,1,Ascó,TRUE
6383,1,Banyeres del Penedès,TRUE
6384,1,Barberà de la Conca,TRUE
6385,1,Batea,TRUE
6386,1,Bellmunt del Priorat,TRUE
6387,1,Bellvei,TRUE
6388,1,Benifallet,TRUE
6389,1,Benissanet,TRUE
6390,1,"Bisbal de Montsant, La",TRUE
6391,1,"Bisbal del Penedès, La",TRUE
6392,1,Blancafort,TRUE
6393,1,Bonastre,TRUE
6394,1,"Borges del Camp, Les",TRUE
6395,1,Bot,TRUE
6396,1,Botarell,TRUE
6397,1,Bràfim,TRUE
6398,1,Cabacés,TRUE
6399,1,Cabra del Camp,TRUE
6400,1,Calafell,TRUE
6401,1,Camarles,TRUE
6402,1,Cambrils,TRUE
6403,1,"Canonja, La",TRUE
6404,1,Capafonts,TRUE
6405,1,Capçanes,TRUE
6406,1,Caseres,TRUE
6407,1,Castellvell del Camp,TRUE
6408,1,"Catllar, El",TRUE
6409,1,Colldejou,TRUE
6410,1,Conesa,TRUE
6411,1,Constantí,TRUE
6412,1,Corbera d'Ebre,TRUE
6413,1,Cornudella de Montsant,TRUE
6414,1,Creixell,TRUE
6415,1,Cunit,TRUE
6416,1,Deltebre,TRUE
6417,1,Duesaigües,TRUE
6418,1,"Espluga de Francolí, L'",TRUE
6419,1,Falset,TRUE
6420,1,"Fatarella, La",TRUE
6421,1,"Febró, La",TRUE
6422,1,"Figuera, La",TRUE
6423,1,Figuerola del Camp,TRUE
6424,1,Flix,TRUE
6425,1,Forès,TRUE
6426,1,Freginals,TRUE
6427,1,"Galera, La",TRUE
6428,1,Gandesa,TRUE
6429,1,Garcia,TRUE
6430,1,"Garidells, Els",TRUE
6431,1,Ginestar,TRUE
6432,1,Godall,TRUE
6433,1,Gratallops,TRUE
6434,1,"Guiamets, Els",TRUE
6435,1,Horta de Sant Joan,TRUE
6436,1,"Lloar, El",TRUE
6437,1,Llorac,TRUE
6438,1,Llorenç del Penedès,TRUE
6439,1,Marçà,TRUE
6440,1,Margalef,TRUE
6441,1,Mas de Barberans,TRUE
6442,1,Masdenverge,TRUE
6443,1,Masllorenç,TRUE
6444,1,"Masó, La",TRUE
6445,1,Maspujols,TRUE
6446,1,"Masroig, El",TRUE
6447,1,"Milà, El",TRUE
6448,1,Miravet,TRUE
6449,1,"Molar, El",TRUE
6450,1,Montblanc,TRUE
6451,1,Montbrió del Camp,TRUE
6452,1,Montferri,TRUE
6453,1,"Montmell, El",TRUE
6454,1,Mont-ral,TRUE
6455,1,Mont-roig del Camp,TRUE
6456,1,Móra d'Ebre,TRUE
6457,1,Móra la Nova,TRUE
6458,1,"Morell, El",TRUE
6459,1,"Morera de Montsant, La",TRUE
6460,1,"Nou de Gaià, La",TRUE
6461,1,Nulles,TRUE
6462,1,"Pallaresos, Els",TRUE
6463,1,"Palma d'Ebre, La",TRUE
6464,1,Passanant i Belltall,TRUE
6465,1,Paüls,TRUE
6466,1,Perafort,TRUE
6467,1,"Perelló, El",TRUE
6468,1,"Piles, Les",TRUE
6469,1,"Pinell de Brai, El",TRUE
6470,1,Pira,TRUE
6471,1,"Pla de Santa Maria, El",TRUE
6472,1,"Pobla de Mafumet, La",TRUE
6473,1,"Pobla de Massaluca, La",TRUE
6474,1,"Pobla de Montornès, La",TRUE
6475,1,Poboleda,TRUE
6476,1,"Pont d'Armentera, El",TRUE
6477,1,Pontils,TRUE
6478,1,Porrera,TRUE
6479,1,Pradell de la Teixeta,TRUE
6480,1,Prades,TRUE
6481,1,Prat de Comte,TRUE
6482,1,Pratdip,TRUE
6483,1,Puigpelat,TRUE
6484,1,Querol,TRUE
6485,1,"Ràpita, La",TRUE
6486,1,Rasquera,TRUE
6487,1,Renau,TRUE
6488,1,Reus,TRUE
6489,1,"Riba, La",TRUE
6490,1,Riba-roja d'Ebre,TRUE
6491,1,"Riera de Gaià, La",TRUE
6492,1,Riudecanyes,TRUE
6493,1,Riudecols,TRUE
6494,1,Riudoms,TRUE
6495,1,Rocafort de Queralt,TRUE
6496,1,Roda de Berà,TRUE
6497,1,Rodonyà,TRUE
6498,1,Roquetes,TRUE
6499,1,"Rourell, El",TRUE
6500,1,Salomó,TRUE
6501,1,Salou,TRUE
6502,1,Sant Jaume dels Domenys,TRUE
6503,1,Sant Jaume d'Enveja,TRUE
6504,1,Santa Bàrbara,TRUE
6505,1,Santa Coloma de Queralt,TRUE
6506,1,Santa Oliva,TRUE
6507,1,Sarral,TRUE
6508,1,Savallà del Comtat,TRUE
6509,1,"Secuita, La",TRUE
6510,1,"Selva del Camp, La",TRUE
6511,1,Senan,TRUE
6512,1,"Sénia, La",TRUE
6513,1,Solivella,TRUE
6514,1,Tarragona,TRUE
6515,1,Tivenys,TRUE
6516,1,Tivissa,TRUE
6517,1,"Torre de Fontaubella, La",TRUE
6518,1,"Torre de l'Espanyol, La",TRUE
6519,1,Torredembarra,TRUE
6520,1,Torroja del Priorat,TRUE
6521,1,Tortosa,TRUE
6522,1,Ulldecona,TRUE
6523,1,Ulldemolins,TRUE
6524,1,Vallclara,TRUE
6525,1,Vallfogona de Riucorb,TRUE
6526,1,Vallmoll,TRUE
6527,1,Valls,TRUE
6528,1,Vandellòs i l'Hospitalet de l'Infant,TRUE
6529,1,"Vendrell, El",TRUE
6530,1,Vespella de Gaià,TRUE
6531,1,Vilabella,TRUE
6532,1,Vilalba dels Arcs,TRUE
6533,1,Vilallonga del Camp,TRUE
6534,1,Vilanova de Prades,TRUE
6535,1,Vilanova d'Escornalbou,TRUE
6536,1,Vilaplana,TRUE
6537,1,Vila-rodona,TRUE
6538,1,Vila-seca,TRUE
6539,1,Vilaverd,TRUE
6540,1,"Vilella Alta, La",TRUE
6541,1,"Vilella Baixa, La",TRUE
6542,1,Vimbodí i Poblet,TRUE
6543,1,Vinebre,TRUE
6544,1,Vinyols i els Arcs,TRUE
6545,1,Xerta,TRUE
6546,1,Ababuj,TRUE
6547,1,Abejuela,TRUE
6548,1,Aguatón,TRUE
6549,1,Aguaviva,TRUE
6550,1,Aguilar del Alfambra,TRUE
6551,1,Alacón,TRUE
6552,1,Alba,TRUE
6553,1,Albalate del Arzobispo,TRUE
6554,1,Albarracín,TRUE
6555,1,Albentosa,TRUE
6556,1,Alcaine,TRUE
6557,1,Alcalá de la Selva,TRUE
6558,1,Alcañiz,TRUE
6559,1,Alcorisa,TRUE
6560,1,Alfambra,TRUE
6561,1,Aliaga,TRUE
6562,1,Allepuz,TRUE
6563,1,Alloza,TRUE
6564,1,Allueva,TRUE
6565,1,Almohaja,TRUE
6566,1,Alobras,TRUE
6567,1,Alpeñés,TRUE
6568,1,Anadón,TRUE
6569,1,Andorra,TRUE
6570,1,Arcos de las Salinas,TRUE
6571,1,Arens de Lledó,TRUE
6572,1,Argente,TRUE
6573,1,Ariño,TRUE
6574,1,Azaila,TRUE
6575,1,Bádenas,TRUE
6576,1,Báguena,TRUE
6577,1,Bañón,TRUE
6578,1,Barrachina,TRUE
6579,1,Bea,TRUE
6580,1,Beceite,TRUE
6581,1,Bello,TRUE
6582,1,Belmonte de San José,TRUE
6583,1,Berge,TRUE
6584,1,Bezas,TRUE
6585,1,Blancas,TRUE
6586,1,Blesa,TRUE
6587,1,Bordón,TRUE
6588,1,Bronchales,TRUE
6589,1,Bueña,TRUE
6590,1,Burbáguena,TRUE
6591,1,Cabra de Mora,TRUE
6592,1,Calaceite,TRUE
6593,1,Calamocha,TRUE
6594,1,Calanda,TRUE
6595,1,Calomarde,TRUE
6596,1,Camañas,TRUE
6597,1,Camarena de la Sierra,TRUE
6598,1,Camarillas,TRUE
6599,1,Caminreal,TRUE
6600,1,Cantavieja,TRUE
6601,1,Cañada de Benatanduz,TRUE
6602,1,"Cañada de Verich, La",TRUE
6603,1,Cañada Vellida,TRUE
6604,1,Cañizar del Olivar,TRUE
6605,1,Cascante del Río,TRUE
6606,1,Castejón de Tornos,TRUE
6607,1,Castel de Cabra,TRUE
6608,1,"Castellar, El",TRUE
6609,1,Castellote,TRUE
6610,1,Castelnou,TRUE
6611,1,Castelserás,TRUE
6612,1,Cedrillas,TRUE
6613,1,Celadas,TRUE
6614,1,Cella,TRUE
6615,1,"Cerollera, La",TRUE
6616,1,"Codoñera, La",TRUE
6617,1,Corbalán,TRUE
6618,1,Cortes de Aragón,TRUE
6619,1,Cosa,TRUE
6620,1,Cretas,TRUE
6621,1,Crivillén,TRUE
6622,1,"Cuba, La",TRUE
6623,1,Cubla,TRUE
6624,1,Cucalón,TRUE
6625,1,"Cuervo, El",TRUE
6626,1,Cuevas de Almudén,TRUE
6627,1,Cuevas Labradas,TRUE
6628,1,Ejulve,TRUE
6629,1,Escorihuela,TRUE
6630,1,Escucha,TRUE
6631,1,Estercuel,TRUE
6632,1,Ferreruela de Huerva,TRUE
6633,1,Fonfría,TRUE
6634,1,Formiche Alto,TRUE
6635,1,Fórnoles,TRUE
6636,1,Fortanete,TRUE
6637,1,Foz-Calanda,TRUE
6638,1,"Fresneda, La",TRUE
6639,1,Frías de Albarracín,TRUE
6640,1,Fuenferrada,TRUE
6641,1,Fuentes Calientes,TRUE
6642,1,Fuentes Claras,TRUE
6643,1,Fuentes de Rubielos,TRUE
6644,1,Fuentespalda,TRUE
6645,1,Galve,TRUE
6646,1,Gargallo,TRUE
6647,1,Gea de Albarracín,TRUE
6648,1,"Ginebrosa, La",TRUE
6649,1,Griegos,TRUE
6650,1,Guadalaviar,TRUE
6651,1,Gúdar,TRUE
6652,1,Híjar,TRUE
6653,1,Hinojosa de Jarque,TRUE
6654,1,"Hoz de la Vieja, La",TRUE
6655,1,Huesa del Común,TRUE
6656,1,"Iglesuela del Cid, La",TRUE
6657,1,Jabaloyas,TRUE
6658,1,Jarque de la Val,TRUE
6659,1,Jatiel,TRUE
6660,1,Jorcas,TRUE
6661,1,Josa,TRUE
6662,1,Lagueruela,TRUE
6663,1,Lanzuela,TRUE
6664,1,Libros,TRUE
6665,1,Lidón,TRUE
6666,1,Linares de Mora,TRUE
6667,1,Lledó,TRUE
6668,1,Loscos,TRUE
6669,1,Maicas,TRUE
6670,1,Manzanera,TRUE
6671,1,Martín del Río,TRUE
6672,1,Mas de las Matas,TRUE
6673,1,"Mata de los Olmos, La",TRUE
6674,1,Mazaleón,TRUE
6675,1,Mezquita de Jarque,TRUE
6676,1,Mirambel,TRUE
6677,1,Miravete de la Sierra,TRUE
6678,1,Molinos,TRUE
6679,1,Monforte de Moyuela,TRUE
6680,1,Monreal del Campo,TRUE
6681,1,Monroyo,TRUE
6682,1,Montalbán,TRUE
6683,1,Monteagudo del Castillo,TRUE
6684,1,Monterde de Albarracín,TRUE
6685,1,Mora de Rubielos,TRUE
6686,1,Moscardón,TRUE
6687,1,Mosqueruela,TRUE
6688,1,Muniesa,TRUE
6689,1,Noguera de Albarracín,TRUE
6690,1,Nogueras,TRUE
6691,1,Nogueruelas,TRUE
6692,1,Obón,TRUE
6693,1,Odón,TRUE
6694,1,Ojos Negros,TRUE
6695,1,Olba,TRUE
6696,1,Oliete,TRUE
6697,1,"Olmos, Los",TRUE
6698,1,Orihuela del Tremedal,TRUE
6699,1,Orrios,TRUE
6700,1,Palomar de Arroyos,TRUE
6701,1,Pancrudo,TRUE
6702,1,"Parras de Castellote, Las",TRUE
6703,1,Peñarroya de Tastavins,TRUE
6704,1,Peracense,TRUE
6705,1,Peralejos,TRUE
6706,1,Perales del Alfambra,TRUE
6707,1,Pitarque,TRUE
6708,1,Plou,TRUE
6709,1,"Pobo, El",TRUE
6710,1,"Portellada, La",TRUE
6711,1,Pozondón,TRUE
6712,1,Pozuel del Campo,TRUE
6713,1,"Puebla de Híjar, La",TRUE
6714,1,"Puebla de Valverde, La",TRUE
6715,1,Puertomingalvo,TRUE
6716,1,Ráfales,TRUE
6717,1,Rillo,TRUE
6718,1,Riodeva,TRUE
6719,1,Ródenas,TRUE
6720,1,Royuela,TRUE
6721,1,Rubiales,TRUE
6722,1,Rubielos de la Cérida,TRUE
6723,1,Rubielos de Mora,TRUE
6724,1,Salcedillo,TRUE
6725,1,Saldón,TRUE
6726,1,Samper de Calanda,TRUE
6727,1,San Agustín,TRUE
6728,1,San Martín del Río,TRUE
6729,1,Santa Cruz de Nogueras,TRUE
6730,1,Santa Eulalia,TRUE
6731,1,Sarrión,TRUE
6732,1,Segura de los Baños,TRUE
6733,1,Seno,TRUE
6734,1,Singra,TRUE
6735,1,Terriente,TRUE
6736,1,Teruel,TRUE
6737,1,Toril y Masegoso,TRUE
6738,1,Tormón,TRUE
6739,1,Tornos,TRUE
6740,1,Torralba de los Sisones,TRUE
6741,1,Torre de Arcas,TRUE
6742,1,Torre de las Arcas,TRUE
6743,1,Torre del Compte,TRUE
6744,1,Torre los Negros,TRUE
6745,1,Torrecilla de Alcañiz,TRUE
6746,1,Torrecilla del Rebollar,TRUE
6747,1,Torrelacárcel,TRUE
6748,1,Torremocha de Jiloca,TRUE
6749,1,Torres de Albarracín,TRUE
6750,1,Torrevelilla,TRUE
6751,1,Torrijas,TRUE
6752,1,Torrijo del Campo,TRUE
6753,1,Tramacastiel,TRUE
6754,1,Tramacastilla,TRUE
6755,1,Tronchón,TRUE
6756,1,Urrea de Gaén,TRUE
6757,1,Utrillas,TRUE
6758,1,Valacloche,TRUE
6759,1,Valbona,TRUE
6760,1,Valdealgorfa,TRUE
6761,1,Valdecuenca,TRUE
6762,1,Valdelinares,TRUE
6763,1,Valdeltormo,TRUE
6764,1,Valderrobres,TRUE
6765,1,Valjunquera,TRUE
6766,1,"Vallecillo, El",TRUE
6767,1,Veguillas de la Sierra,TRUE
6768,1,Villafranca del Campo,TRUE
6769,1,Villahermosa del Campo,TRUE
6770,1,Villanueva del Rebollar de la Sierra,TRUE
6771,1,Villar del Cobo,TRUE
6772,1,Villar del Salz,TRUE
6773,1,Villarluengo,TRUE
6774,1,Villarquemado,TRUE
6775,1,Villarroya de los Pinares,TRUE
6776,1,Villastar,TRUE
6777,1,Villel,TRUE
6778,1,Vinaceite,TRUE
6779,1,Visiedo,TRUE
6780,1,Vivel del Río Martín,TRUE
6781,1,"Zoma, La",TRUE
6782,1,Ajofrín,TRUE
6783,1,Alameda de la Sagra,TRUE
6784,1,Albarreal de Tajo,TRUE
6785,1,Alcabón,TRUE
6786,1,Alcañizo,TRUE
6787,1,Alcaudete de la Jara,TRUE
6788,1,Alcolea de Tajo,TRUE
6789,1,Aldea en Cabo,TRUE
6790,1,Aldeanueva de Barbarroya,TRUE
6791,1,Aldeanueva de San Bartolomé,TRUE
6792,1,Almendral de la Cañada,TRUE
6793,1,Almonacid de Toledo,TRUE
6794,1,Almorox,TRUE
6795,1,Añover de Tajo,TRUE
6796,1,Arcicóllar,TRUE
6797,1,Argés,TRUE
6798,1,Azután,TRUE
6799,1,Barcience,TRUE
6800,1,Bargas,TRUE
6801,1,Belvís de la Jara,TRUE
6802,1,Borox,TRUE
6803,1,Buenaventura,TRUE
6804,1,Burguillos de Toledo,TRUE
6805,1,Burujón,TRUE
6806,1,Cabañas de la Sagra,TRUE
6807,1,Cabañas de Yepes,TRUE
6808,1,Cabezamesada,TRUE
6809,1,Calera y Chozas,TRUE
6810,1,Caleruela,TRUE
6811,1,Calzada de Oropesa,TRUE
6812,1,Camarena,TRUE
6813,1,Camarenilla,TRUE
6814,1,"Campillo de la Jara, El",TRUE
6815,1,Camuñas,TRUE
6816,1,Cardiel de los Montes,TRUE
6817,1,Carmena,TRUE
6818,1,"Carpio de Tajo, El",TRUE
6819,1,Carranque,TRUE
6820,1,Carriches,TRUE
6821,1,"Casar de Escalona, El",TRUE
6822,1,Casarrubios del Monte,TRUE
6823,1,Casasbuenas,TRUE
6824,1,Castillo de Bayuela,TRUE
6825,1,Cazalegas,TRUE
6826,1,Cebolla,TRUE
6827,1,Cedillo del Condado,TRUE
6828,1,"Cerralbos, Los",TRUE
6829,1,Cervera de los Montes,TRUE
6830,1,Chozas de Canales,TRUE
6831,1,Chueca,TRUE
6832,1,Ciruelos,TRUE
6833,1,Cobeja,TRUE
6834,1,Cobisa,TRUE
6835,1,Consuegra,TRUE
6836,1,Corral de Almaguer,TRUE
6837,1,Cuerva,TRUE
6838,1,Domingo Pérez,TRUE
6839,1,Dosbarrios,TRUE
6840,1,Erustes,TRUE
6841,1,Escalona,TRUE
6842,1,Escalonilla,TRUE
6843,1,Espinoso del Rey,TRUE
6844,1,Esquivias,TRUE
6845,1,"Estrella, La",TRUE
6846,1,Fuensalida,TRUE
6847,1,Gálvez,TRUE
6848,1,Garciotum,TRUE
6849,1,Gerindote,TRUE
6850,1,Guadamur,TRUE
6851,1,"Guardia, La",TRUE
6852,1,"Herencias, Las",TRUE
6853,1,Herreruela de Oropesa,TRUE
6854,1,Hinojosa de San Vicente,TRUE
6855,1,Hontanar,TRUE
6856,1,Hormigos,TRUE
6857,1,Huecas,TRUE
6858,1,Huerta de Valdecarábanos,TRUE
6859,1,"Iglesuela del Tiétar, La",TRUE
6860,1,Illán de Vacas,TRUE
6861,1,Illescas,TRUE
6862,1,Lagartera,TRUE
6863,1,Layos,TRUE
6864,1,Lillo,TRUE
6865,1,Lominchar,TRUE
6866,1,Lucillos,TRUE
6867,1,Madridejos,TRUE
6868,1,Magán,TRUE
6869,1,Malpica de Tajo,TRUE
6870,1,Manzaneque,TRUE
6871,1,Maqueda,TRUE
6872,1,Marjaliza,TRUE
6873,1,Marrupe,TRUE
6874,1,Mascaraque,TRUE
6875,1,"Mata, La",TRUE
6876,1,Mazarambroz,TRUE
6877,1,Mejorada,TRUE
6878,1,Menasalbas,TRUE
6879,1,Méntrida,TRUE
6880,1,Mesegar de Tajo,TRUE
6881,1,Miguel Esteban,TRUE
6882,1,Mocejón,TRUE
6883,1,Mohedas de la Jara,TRUE
6884,1,Montearagón,TRUE
6885,1,Montesclaros,TRUE
6886,1,Mora,TRUE
6887,1,Nambroca,TRUE
6888,1,"Nava de Ricomalillo, La",TRUE
6889,1,Navahermosa,TRUE
6890,1,Navalcán,TRUE
6891,1,Navalmoralejo,TRUE
6892,1,"Navalmorales, Los",TRUE
6893,1,"Navalucillos, Los",TRUE
6894,1,Navamorcuende,TRUE
6895,1,Noblejas,TRUE
6896,1,Noez,TRUE
6897,1,Nombela,TRUE
6898,1,Novés,TRUE
6899,1,Numancia de la Sagra,TRUE
6900,1,Nuño Gómez,TRUE
6901,1,Ocaña,TRUE
6902,1,Olías del Rey,TRUE
6903,1,Ontígola,TRUE
6904,1,Orgaz,TRUE
6905,1,Oropesa,TRUE
6906,1,Otero,TRUE
6907,1,Palomeque,TRUE
6908,1,Pantoja,TRUE
6909,1,Paredes de Escalona,TRUE
6910,1,Parrillas,TRUE
6911,1,Pelahustán,TRUE
6912,1,Pepino,TRUE
6913,1,Polán,TRUE
6914,1,Portillo de Toledo,TRUE
6915,1,"Puebla de Almoradiel, La",TRUE
6916,1,"Puebla de Montalbán, La",TRUE
6917,1,"Pueblanueva, La",TRUE
6918,1,"Puente del Arzobispo, El",TRUE
6919,1,Puerto de San Vicente,TRUE
6920,1,Pulgar,TRUE
6921,1,Quero,TRUE
6922,1,Quintanar de la Orden,TRUE
6923,1,Quismondo,TRUE
6924,1,"Real de San Vicente, El",TRUE
6925,1,Recas,TRUE
6926,1,Retamoso de la Jara,TRUE
6927,1,Rielves,TRUE
6928,1,Robledo del Mazo,TRUE
6929,1,"Romeral, El",TRUE
6930,1,San Bartolomé de las Abiertas,TRUE
6931,1,San Martín de Montalbán,TRUE
6932,1,San Martín de Pusa,TRUE
6933,1,San Pablo de los Montes,TRUE
6934,1,San Román de los Montes,TRUE
6935,1,Santa Ana de Pusa,TRUE
6936,1,Santa Cruz de la Zarza,TRUE
6937,1,Santa Cruz del Retamar,TRUE
6938,1,Santa Olalla,TRUE
6939,1,Santo Domingo-Caudilla,TRUE
6940,1,Sartajada,TRUE
6941,1,Segurilla,TRUE
6942,1,Seseña,TRUE
6943,1,Sevilleja de la Jara,TRUE
6944,1,Sonseca,TRUE
6945,1,Sotillo de las Palomas,TRUE
6946,1,Talavera de la Reina,TRUE
6947,1,Tembleque,TRUE
6948,1,"Toboso, El",TRUE
6949,1,Toledo,TRUE
6950,1,Torralba de Oropesa,TRUE
6951,1,"Torre de Esteban Hambrán, La",TRUE
6952,1,Torrecilla de la Jara,TRUE
6953,1,Torrico,TRUE
6954,1,Torrijos,TRUE
6955,1,Totanés,TRUE
6956,1,Turleque,TRUE
6957,1,Ugena,TRUE
6958,1,Urda,TRUE
6959,1,Valdeverdeja,TRUE
6960,1,Valmojado,TRUE
6961,1,Velada,TRUE
6962,1,"Ventas con Peña Aguilera, Las",TRUE
6963,1,"Ventas de Retamosa, Las",TRUE
6964,1,"Ventas de San Julián, Las",TRUE
6965,1,"Villa de Don Fadrique, La",TRUE
6966,1,Villacañas,TRUE
6967,1,Villafranca de los Caballeros,TRUE
6968,1,Villaluenga de la Sagra,TRUE
6969,1,Villamiel de Toledo,TRUE
6970,1,Villaminaya,TRUE
6971,1,Villamuelas,TRUE
6972,1,Villanueva de Alcardete,TRUE
6973,1,Villanueva de Bogas,TRUE
6974,1,Villarejo de Montalbán,TRUE
6975,1,Villarrubia de Santiago,TRUE
6976,1,Villaseca de la Sagra,TRUE
6977,1,Villasequilla,TRUE
6978,1,Villatobas,TRUE
6979,1,"Viso de San Juan, El",TRUE
6980,1,"Yébenes, Los",TRUE
6981,1,Yeles,TRUE
6982,1,Yepes,TRUE
6983,1,Yuncler,TRUE
6984,1,Yunclillos,TRUE
